Order_ID,Order_Date,Year,Quarter,Month,Month_Name,Year_Month,Customer_ID,Customer_Name,Customer_Segment,Customer_Since,Customer_Tenure_Days,Customer_Tenure_Years,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Brand,Sales_Channel,Quantity,Unit_Price,Discount,Discount_Percent,Discount_Amount,Discount_Per_Unit,Unit_Cost,Gross_Sales,Revenue,Revenue_Per_Unit,COGS,Gross_Profit,Profit_Per_Unit,Gross_Margin,Day_Name
ORD00072,2024-09-07,2024,Q3,9,September,2024-09,CUS0967,Zashil Dhingra,Corporate,2021-07-12,1153,3.156741957563313,Kolkata,West Bengal,East,PROD035,Lunch Box,Home & Lifestyle,Kitchen,LifePlus,Store,11,577.48,0.15,15,952.84,86.62181818181818,311.84,6352.28,5399.44,490.8581818181818,3430.24,1969.2,179.0181818181818,0.3647044878728165,Saturday
ORD00073,2025-02-15,2025,Q1,2,February,2025-02,CUS0732,Daksha Kibe,Small Business,2024-12-12,65,0.1779603011635866,Surat,Gujarat,West,PROD004,Laptop Stand,Electronics,Computer Accessories,TechCore,Online,7,1469.35,0.1,10,1028.54,146.9342857142857,808.14,10285.45,9256.91,1322.415714285714,5656.98,3599.93,514.2757142857142,0.3888911094522902,Saturday
ORD00074,2024-09-08,2024,Q3,9,September,2024-09,CUS0327,Manbir Keer,Consumer,2021-11-16,1027,2.811772758384668,Delhi,Delhi,North,PROD046,Running Shoes,Sports & Fitness,Sports Accessories,SportMax,Online,3,3640.98,0.05,5,546.15,182.05,2330.23,10922.94,10376.79,3458.93,6990.69,3386.1,1128.7,0.3263147852081424,Sunday
ORD00075,2025-01-30,2025,Q1,1,January,2025-01,CUS0646,Ojas Suri,Small Business,2023-06-17,593,1.623545516769336,Kolkata,West Bengal,East,PROD006,Bluetooth Speaker,Electronics,Audio,SoundMax,Online,1,2184.58,0.1,10,218.46,218.46,1267.06,2184.58,1966.12,1966.12,1267.06,699.06,699.06,0.355553068988668,Thursday
ORD00076,2025-11-16,2025,Q4,11,November,2025-11,CUS0816,Mitali Sinha,Small Business,2025-02-28,261,0.7145790554414785,Siliguri,West Bengal,East,PROD013,Computer Desk,Furniture,Office Furniture,WorkPro,Online,6,8140.5,0.15,15,7326.45,1221.075,5454.14,48843.0,41516.55,6919.425,32724.84,8791.71,1465.285,0.2117639832789574,Sunday
ORD00077,2024-11-17,2024,Q4,11,November,2024-11,CUS0703,Akshay Lala,Small Business,2022-11-02,746,2.042436687200547,Kanpur,Uttar Pradesh,North,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Online,3,660.65,0.0,0,0.0,0.0,396.39,1981.95,1981.95,660.65,1189.17,792.78,264.26,0.4,Sunday
ORD00078,2023-10-29,2023,Q4,10,October,2023-10,CUS0159,Advaith Varughese,Consumer,2022-08-17,438,1.19917864476386,New Delhi,Delhi,North,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,1,4637.95,0.1,10,463.8,463.8,2736.39,4637.95,4174.15,4174.15,2736.39,1437.76,1437.76,0.3444437789729646,Sunday
ORD00079,2025-11-14,2025,Q4,11,November,2025-11,CUS0042,Hamsini Bail,Consumer,2025-09-17,58,0.1587953456536619,Warangal,Telangana,South,PROD029,Scissors,Office Supplies,Desk Supplies,WriteWell,Online,1,184.83,0.05,5,9.24,9.24,99.81,184.83,175.59,175.59,99.81,75.78,75.78,0.4315735520246028,Friday
ORD00080,2025-04-17,2025,Q2,4,April,2025-04,CUS0653,Umang Yogi,Small Business,2023-06-16,671,1.83709787816564,Mangaluru,Karnataka,South,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Online,4,3410.39,0.15,15,2046.23,511.5575,2046.23,13641.56,11595.33,2898.8325,8184.92,3410.41,852.6025,0.2941192704304233,Thursday
ORD00081,2025-06-18,2025,Q2,6,June,2025-06,CUS0868,Widisha Merchant,Corporate,2023-03-18,823,2.253251197809719,Chennai,Tamil Nadu,South,PROD034,Water Bottle,Home & Lifestyle,Kitchen,LifePlus,Store,14,680.32,0.05,5,476.22,34.01571428571429,374.18,9524.48,9048.26,646.3042857142857,5238.52,3809.74,272.1242857142857,0.4210466984812549,Wednesday
ORD00082,2024-10-09,2024,Q4,10,October,2024-10,CUS0983,Ojasvi Yadav,Corporate,2024-06-07,124,0.3394934976043806,Lucknow,Uttar Pradesh,North,PROD023,Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,10,175.49,0.2,20,350.98,35.098,91.25,1754.9,1403.92,140.392,912.5,491.42,49.142,0.3500341899823352,Wednesday
ORD00083,2025-04-06,2025,Q2,4,April,2025-04,CUS0688,Dhriti Pillai,Small Business,2023-07-19,627,1.716632443531827,Coimbatore,Tamil Nadu,South,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Store,8,1870.46,0.1,10,1496.37,187.04625,1066.16,14963.68,13467.31,1683.41375,8529.28,4938.03,617.25375,0.3666678794800149,Sunday
ORD00084,2024-09-22,2024,Q3,9,September,2024-09,CUS0922,Tanmayi Magar,Corporate,2024-04-13,162,0.4435318275154004,Kolkata,West Bengal,East,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Store,10,653.11,0.2,20,1306.22,130.622,391.87,6531.1,5224.88,522.488,3918.7,1306.18,130.618,0.2499923443217835,Sunday
ORD00085,2025-05-23,2025,Q2,5,May,2025-05,CUS0892,Leela Thakur,Corporate,2023-08-10,652,1.78507871321013,Delhi,Delhi,North,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Online,9,4386.26,0.2,20,7895.27,877.2522222222223,2851.07,39476.34,31581.07,3509.007777777778,25659.63,5921.44,657.9377777777777,0.1874996635642807,Friday
ORD00086,2025-03-24,2025,Q1,3,March,2025-03,CUS0472,Irya Lalla,Consumer,2025-02-13,39,0.106776180698152,Mysuru,Karnataka,South,PROD005,Webcam,Electronics,Computer Accessories,ViewPro,Online,3,2443.65,0.05,5,366.55,122.1833333333333,1515.06,7330.95,6964.4,2321.466666666667,4545.18,2419.22,806.4066666666666,0.3473694790649589,Monday
ORD00087,2023-10-06,2023,Q4,10,October,2023-10,CUS0879,Lakshmi Wagle,Corporate,2023-07-16,82,0.2245037645448323,Lucknow,Uttar Pradesh,North,PROD009,Portable Speaker,Electronics,Audio,AudioWave,Online,5,4676.86,0.15,15,3507.64,701.528,2759.35,23384.3,19876.66,3975.332,13796.75,6079.91,1215.982,0.3058818735139606,Friday
ORD00088,2025-12-18,2025,Q4,12,December,2025-12,CUS0236,Wridesh Tank,Consumer,2025-12-17,1,0.002737850787132101,Hyderabad,Telangana,South,PROD020,Office Storage Box,Furniture,Storage,OrganizeIt,Online,1,1224.77,0.05,5,61.24,61.24,734.86,1224.77,1163.53,1163.53,734.86,428.67,428.67,0.3684219573195363,Thursday
ORD00089,2024-08-19,2024,Q3,8,August,2024-08,CUS0653,Umang Yogi,Small Business,2023-06-16,430,1.177275838466804,Mangaluru,Karnataka,South,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Online,6,6794.78,0.15,15,6115.3,1019.216666666667,4756.35,40768.68,34653.38,5775.563333333333,28538.1,6115.28,1019.213333333333,0.1764699431916887,Monday
ORD00090,2025-05-07,2025,Q2,5,May,2025-05,CUS0632,Ganga Sandhu,Small Business,2024-12-06,152,0.4161533196440794,Chennai,Tamil Nadu,South,PROD026,Desk Organizer,Office Supplies,Desk Supplies,OrganizeIt,Online,1,522.14,0.15,15,78.32,78.32,287.18,522.14,443.82,443.82,287.18,156.64,156.64,0.3529358749042404,Wednesday
ORD00091,2024-03-27,2024,Q1,3,March,2024-03,CUS0896,Jagrati Guha,Corporate,2022-05-28,669,1.831622176591376,Hyderabad,Telangana,South,PROD011,Ergonomic Office Chair,Furniture,Office Furniture,WorkPro,Store,15,7675.98,0.2,20,23027.94,1535.196,4989.39,115139.7,92111.76,6140.784,74840.85,17270.91,1151.394,0.1874995114630314,Wednesday
ORD00092,2025-04-08,2025,Q2,4,April,2025-04,CUS0715,Ojas Prabhu,Small Business,2022-01-30,1164,3.186858316221766,Nagpur,Maharashtra,West,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Online,5,890.0,0.15,15,667.5,133.5,516.2,4450.0,3782.5,756.5,2581.0,1201.5,240.3,0.3176470588235294,Tuesday
ORD00093,2025-12-29,2025,Q4,12,December,2025-12,CUS0883,Vinaya Natarajan,Corporate,2022-07-04,1274,3.488021902806297,Mangaluru,Karnataka,South,PROD050,Sports Backpack,Sports & Fitness,Sports Accessories,ActiveLife,Store,15,1572.11,0.2,20,4716.33,314.422,880.38,23581.65,18865.32,1257.688,13205.7,5659.62,377.308,0.3000012721756111,Monday
ORD00094,2025-11-20,2025,Q4,11,November,2025-11,CUS0046,Vedika Kala,Consumer,2025-08-03,109,0.2984257357973991,Noida,Uttar Pradesh,North,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Online,2,4763.55,0.1,10,952.71,476.355,3143.94,9527.1,8574.39,4287.195,6287.88,2286.51,1143.255,0.2666673664249002,Thursday
ORD00095,2024-02-21,2024,Q1,2,February,2024-02,CUS0231,Sachi Ganesan,Consumer,2023-07-20,216,0.5913757700205339,Noida,Uttar Pradesh,North,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Online,2,11854.92,0.0,0,0.0,0.0,8061.35,23709.84,23709.84,11854.92,16122.7,7587.14,3793.57,0.3199996288460825,Wednesday
ORD00096,2025-05-13,2025,Q2,5,May,2025-05,CUS0687,Leela Chakraborty,Small Business,2021-11-15,1275,3.490759753593429,Ahmedabad,Gujarat,West,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Online,6,26128.01,0.15,15,23515.21,3919.201666666666,18812.17,156768.06,133252.85,22208.80833333333,112873.02,20379.83,3396.638333333334,0.1529410440377073,Tuesday
ORD00097,2025-12-01,2025,Q4,12,December,2025-12,CUS0429,Onveer Nazareth,Consumer,2025-10-18,44,0.1204654346338125,Vadodara,Gujarat,West,PROD016,Bookshelf,Furniture,Storage,HomeSpace,Online,1,6023.65,0.05,5,301.18,301.18,3975.61,6023.65,5722.47,5722.47,3975.61,1746.86,1746.86,0.3052632866576845,Monday
ORD00098,2024-05-21,2024,Q2,5,May,2024-05,CUS0382,Kashvi Kulkarni,Consumer,2021-02-20,1186,3.247091033538672,Vadodara,Gujarat,West,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,1,2382.76,0.1,10,238.28,238.28,1477.31,2382.76,2144.48,2144.48,1477.31,667.17,667.17,0.311110385734537,Tuesday
ORD00099,2023-08-23,2023,Q3,8,August,2023-08,CUS0339,Frado Thaman,Consumer,2022-06-21,428,1.171800136892539,New Delhi,Delhi,North,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Online,1,4331.8,0.1,10,433.18,433.18,2815.67,4331.8,3898.62,3898.62,2815.67,1082.95,1082.95,0.2777777777777778,Wednesday
ORD00100,2023-12-10,2023,Q4,12,December,2023-12,CUS0780,Parth Swaminathan,Small Business,2021-04-28,956,2.617385352498289,Hyderabad,Telangana,South,PROD043,Resistance Bands,Sports & Fitness,Fitness Equipment,ActiveLife,Store,4,821.35,0.15,15,492.81,123.2025,435.32,3285.4,2792.59,698.1475,1741.28,1051.31,262.8275,0.3764641426059679,Sunday
ORD00101,2025-03-13,2025,Q1,3,March,2025-03,CUS0816,Mitali Sinha,Small Business,2025-02-28,13,0.03559206023271732,Siliguri,West Bengal,East,PROD027,Stapler,Office Supplies,Desk Supplies,WriteWell,Store,2,288.24,0.05,5,28.82,14.41,149.88,576.48,547.66,273.83,299.76,247.9,123.95,0.4526531059416427,Thursday
ORD00102,2023-08-29,2023,Q3,8,August,2023-08,CUS0970,Wazir Vaidya,Corporate,2023-06-13,77,0.2108145106091718,Mysuru,Karnataka,South,PROD050,Sports Backpack,Sports & Fitness,Sports Accessories,ActiveLife,Store,11,1532.25,0.2,20,3370.95,306.45,858.06,16854.75,13483.8,1225.8,9438.66,4045.14,367.74,0.3,Tuesday
ORD00103,2025-10-28,2025,Q4,10,October,2025-10,CUS0804,Henry Borah,Small Business,2023-11-28,700,1.916495550992471,Hyderabad,Telangana,South,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Store,4,1764.28,0.0,0,0.0,0.0,1040.93,7057.12,7057.12,1764.28,4163.72,2893.4,723.35,0.4099972793434149,Tuesday
ORD00104,2025-01-28,2025,Q1,1,January,2025-01,CUS0811,Maya Swaminathan,Small Business,2022-04-23,1011,2.767967145790554,New Delhi,Delhi,North,PROD048,Cricket Bat,Sports & Fitness,Sports Accessories,SportMax,Online,2,2978.51,0.0,0,0.0,0.0,1876.46,5957.02,5957.02,2978.51,3752.92,2204.1,1102.05,0.3700004364598406,Tuesday
ORD00105,2025-12-24,2025,Q4,12,December,2025-12,CUS0118,Edhitha Savant,Consumer,2025-04-18,250,0.6844626967830253,Mumbai,Maharashtra,West,PROD007,Wireless Earbuds,Electronics,Audio,SoundMax,Online,3,3472.02,0.05,5,520.8,173.6,2083.21,10416.06,9895.26,3298.42,6249.63,3645.63,1215.21,0.3684218504617363,Wednesday
ORD00106,2024-08-30,2024,Q3,8,August,2024-08,CUS0180,Upkaar Virk,Consumer,2024-03-27,156,0.4271047227926078,Bengaluru,Karnataka,South,PROD004,Laptop Stand,Electronics,Computer Accessories,TechCore,Store,2,1493.96,0.1,10,298.79,149.395,821.68,2987.92,2689.13,1344.565,1643.36,1045.77,522.885,0.388887855923663,Friday
ORD00107,2025-09-24,2025,Q3,9,September,2025-09,CUS0671,Aarnav Chander,Small Business,2024-11-25,303,0.8295687885010267,Ahmedabad,Gujarat,West,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Online,5,929.32,0.15,15,696.99,139.398,539.01,4646.6,3949.61,789.922,2695.05,1254.56,250.912,0.31764148865331,Wednesday
ORD00108,2025-09-05,2025,Q3,9,September,2025-09,CUS0457,Laksh Nath,Consumer,2025-01-11,237,0.648870636550308,Bengaluru,Karnataka,South,PROD022,Gel Pen Pack,Office Supplies,Writing & Paper,WriteWell,Online,1,298.52,0.0,0,0.0,0.0,146.27,298.52,298.52,298.52,146.27,152.25,152.25,0.5100160793246684,Friday
ORD00109,2024-08-12,2024,Q3,8,August,2024-08,CUS0785,Indrajit Vora,Small Business,2024-02-08,186,0.5092402464065708,Hyderabad,Telangana,South,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Online,7,25877.38,0.1,10,18114.17,2587.738571428571,18631.71,181141.66,163027.49,23289.64142857143,130421.97,32605.52,4657.931428571429,0.2000001349465664,Monday
ORD00110,2024-07-19,2024,Q3,7,July,2024-07,CUS0715,Ojas Prabhu,Small Business,2022-01-30,901,2.466803559206023,Nagpur,Maharashtra,West,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Online,6,7266.22,0.1,10,4359.73,726.6216666666666,5086.35,43597.32,39237.59,6539.598333333332,30518.1,8719.49,1453.248333333333,0.2222228735251069,Friday
ORD00111,2025-11-22,2025,Q4,11,November,2025-11,CUS0773,Dalbir Sodhi,Small Business,2025-07-03,142,0.3887748117727584,Mumbai,Maharashtra,West,PROD029,Scissors,Office Supplies,Desk Supplies,WriteWell,Online,4,178.32,0.0,0,0.0,0.0,96.29,713.28,713.28,178.32,385.16,328.12,82.03,0.4600157021085689,Saturday
ORD00112,2025-04-25,2025,Q2,4,April,2025-04,CUS0898,Siddharth Bains,Corporate,2025-04-17,8,0.02190280629705681,Hyderabad,Telangana,South,PROD045,Exercise Bike,Sports & Fitness,Fitness Equipment,FitTech,Store,13,24977.05,0.2,20,64940.33,4995.41,17983.48,324701.65,259761.32,19981.64,233785.24,25976.08,1998.16,0.0999997998162313,Friday
ORD00113,2025-01-25,2025,Q1,1,January,2025-01,CUS0159,Advaith Varughese,Consumer,2022-08-17,892,2.442162902121834,New Delhi,Delhi,North,PROD001,Wireless Mouse,Electronics,Computer Accessories,NovaTech,Online,1,882.56,0.05,5,44.13,44.13,511.88,882.56,838.43,838.43,511.88,326.55,326.55,0.389477952840428,Saturday
ORD00114,2024-12-21,2024,Q4,12,December,2024-12,CUS0703,Akshay Lala,Small Business,2022-11-02,780,2.135523613963039,Kanpur,Uttar Pradesh,North,PROD014,Standing Desk,Furniture,Office Furniture,WorkPro,Store,6,15075.58,0.15,15,13568.02,2261.336666666667,10402.15,90453.48,76885.46,12814.24333333333,62412.9,14472.56,2412.093333333333,0.1882353308414881,Saturday
ORD00115,2024-01-30,2024,Q1,1,January,2024-01,CUS0874,Gautami Chakraborty,Corporate,2022-11-22,434,1.188227241615332,Madurai,Tamil Nadu,South,PROD008,Noise Cancelling Headphones,Electronics,Audio,SoundMax,Online,6,7215.49,0.15,15,6493.94,1082.323333333333,4473.6,43292.94,36799.0,6133.166666666667,26841.6,9957.4,1659.566666666667,0.270588874697682,Tuesday
ORD00116,2024-01-28,2024,Q1,1,January,2024-01,CUS0537,Omaja Rege,Consumer,2022-04-09,659,1.804243668720055,Lucknow,Uttar Pradesh,North,PROD025,Copy Paper Ream,Office Supplies,Writing & Paper,PaperPlus,Store,3,458.56,0.1,10,137.57,45.85666666666666,284.31,1375.68,1238.11,412.7033333333333,852.93,385.18,128.3933333333333,0.3111032137693743,Sunday
ORD00117,2025-12-10,2025,Q4,12,December,2025-12,CUS0368,Ayaan Nagar,Consumer,2021-11-04,1497,4.098562628336755,New Delhi,Delhi,North,PROD036,Table Lamp,Home & Lifestyle,Home Essentials,HomeEase,Store,2,1257.19,0.05,5,125.72,62.86,704.03,2514.38,2388.66,1194.33,1408.06,980.6,490.3,0.4105230547671079,Wednesday
ORD00118,2024-09-11,2024,Q3,9,September,2024-09,CUS0808,Harrison Narula,Small Business,2022-10-01,711,1.946611909650924,Siliguri,West Bengal,East,PROD012,Executive Office Chair,Furniture,Office Furniture,WorkPro,Online,2,11833.06,0.05,5,1183.31,591.655,8046.48,23666.12,22482.81,11241.405,16092.96,6389.85,3194.925,0.2842104701325145,Wednesday
ORD00119,2024-08-21,2024,Q3,8,August,2024-08,CUS0025,Gavin Batta,Consumer,2021-12-07,988,2.704996577686516,Delhi,Delhi,North,PROD024,Spiral Notebook,Office Supplies,Writing & Paper,PaperPlus,Online,3,261.86,0.0,0,0.0,0.0,133.55,785.58,785.58,261.86,400.65,384.93,128.31,0.4899946536317116,Wednesday
ORD00120,2024-08-05,2024,Q3,8,August,2024-08,CUS0872,Pratyush Memon,Corporate,2021-10-31,1009,2.76249144421629,Pune,Maharashtra,West,PROD032,Coffee Maker,Home & Lifestyle,Kitchen,HomeEase,Online,4,4280.52,0.2,20,3424.42,856.105,2782.34,17122.08,13697.66,3424.415,11129.36,2568.3,642.075,0.187499178691835,Monday
ORD00121,2025-10-30,2025,Q4,10,October,2025-10,CUS0699,Xalak Bobal,Small Business,2025-06-30,122,0.3340177960301163,Chennai,Tamil Nadu,South,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Online,8,1719.25,0.1,10,1375.4,171.925,1014.36,13754.0,12378.6,1547.325,8114.88,4263.72,532.965,0.3444428287528477,Thursday
ORD00122,2023-04-20,2023,Q2,4,April,2023-04,CUS0194,Ekantika Krishna,Consumer,2021-03-22,759,2.078028747433265,Pune,Maharashtra,West,PROD030,Calculator,Office Supplies,Desk Supplies,CalcPro,Online,1,655.01,0.05,5,32.75,32.75,393.01,655.01,622.26,622.26,393.01,229.25,229.25,0.368415131938418,Thursday
ORD00123,2025-05-02,2025,Q2,5,May,2025-05,CUS0258,Aryan Narang,Consumer,2022-11-19,895,2.45037645448323,Noida,Uttar Pradesh,North,PROD039,Air Purifier,Home & Lifestyle,Home Essentials,AirPure,Online,3,11697.83,0.05,5,1754.67,584.89,8188.48,35093.49,33338.82,11112.94,24565.44,8773.38,2924.46,0.2631580841793441,Friday
ORD00124,2025-12-26,2025,Q4,12,December,2025-12,CUS0816,Mitali Sinha,Small Business,2025-02-28,301,0.8240930869267625,Siliguri,West Bengal,East,PROD050,Sports Backpack,Sports & Fitness,Sports Accessories,ActiveLife,Online,4,1491.41,0.15,15,894.85,223.7125,835.19,5965.64,5070.79,1267.6975,3340.76,1730.03,432.5075,0.3411756353546489,Friday
ORD00125,2024-03-01,2024,Q1,3,March,2024-03,CUS0996,Ekbal Dube,Corporate,2021-03-15,1082,2.962354551676933,Surat,Gujarat,West,PROD048,Cricket Bat,Sports & Fitness,Sports Accessories,SportMax,Store,6,3072.03,0.05,5,921.61,153.6016666666667,1935.38,18432.18,17510.57,2918.428333333333,11612.28,5898.29,983.0483333333333,0.3368416904760953,Friday
ORD00126,2024-10-11,2024,Q4,10,October,2024-10,CUS0832,Advik Virk,Small Business,2024-07-27,76,0.2080766598220397,Pune,Maharashtra,West,PROD018,Storage Rack,Furniture,Storage,HomeSpace,Online,5,5320.6,0.0,0,0.0,0.0,3564.8,26603.0,26603.0,5320.6,17824.0,8779.0,1755.8,0.3300003758974552,Friday
ORD00127,2024-06-23,2024,Q2,6,June,2024-06,CUS0267,Jagrati Bhat,Consumer,2024-05-21,33,0.09034907597535935,Coimbatore,Tamil Nadu,South,PROD044,Fitness Tracker,Sports & Fitness,Fitness Equipment,FitTech,Online,2,3987.96,0.05,5,398.8,199.4,2432.66,7975.92,7577.12,3788.56,4865.32,2711.8,1355.9,0.3578932364803514,Sunday
ORD00128,2024-10-12,2024,Q4,10,October,2024-10,CUS0394,Watika Tank,Consumer,2024-02-16,239,0.6543463381245722,Kanpur,Uttar Pradesh,North,PROD041,Yoga Mat,Sports & Fitness,Fitness Equipment,ActiveLife,Store,3,895.86,0.05,5,134.38,44.79333333333333,492.72,2687.58,2553.2,851.0666666666666,1478.16,1075.04,358.3466666666666,0.4210559298135673,Saturday
ORD00129,2025-11-13,2025,Q4,11,November,2025-11,CUS0968,Samar Bali,Corporate,2024-01-20,663,1.815195071868583,Warangal,Telangana,South,PROD017,Filing Cabinet,Furniture,Storage,WorkPro,Store,14,7031.19,0.1,10,9843.67,703.1192857142858,4921.83,98436.66,88592.99,6328.070714285715,68905.62,19687.37,1406.240714285714,0.2222226611834638,Thursday
ORD00130,2024-09-21,2024,Q3,9,September,2024-09,CUS0254,Mekhala Pau,Consumer,2021-10-08,1079,2.954140999315537,Kanpur,Uttar Pradesh,North,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Online,2,4832.96,0.0,0,0.0,0.0,3189.75,9665.92,9665.92,4832.96,6379.5,3286.42,1643.21,0.3400007448851222,Saturday
ORD00131,2025-04-04,2025,Q2,4,April,2025-04,CUS0806,Hamsini Subramanian,Small Business,2021-04-07,1458,3.991786447638604,Nagpur,Maharashtra,West,PROD029,Scissors,Office Supplies,Desk Supplies,WriteWell,Online,5,183.4,0.15,15,137.55,27.51,99.04,917.0,779.45,155.89,495.2,284.25,56.85,0.3646802232343319,Friday
ORD00132,2025-11-22,2025,Q4,11,November,2025-11,CUS0976,Krishna Baria,Corporate,2024-08-24,455,1.245722108145106,Siliguri,West Bengal,East,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Store,10,908.82,0.2,20,1817.64,181.764,527.12,9088.2,7270.56,727.056,5271.2,1999.36,199.936,0.2749939481965625,Saturday
ORD00133,2025-10-16,2025,Q4,10,October,2025-10,CUS0668,Oeshi Prashad,Small Business,2024-11-05,345,0.944558521560575,Delhi,Delhi,North,PROD037,Wall Clock,Home & Lifestyle,Home Essentials,HomeEase,Online,6,875.6,0.1,10,525.36,87.56,507.85,5253.6,4728.24,788.04,3047.1,1681.14,280.19,0.3555530176133191,Thursday
ORD00134,2025-06-23,2025,Q2,6,June,2025-06,CUS0931,Rachita Kothari,Corporate,2025-02-06,137,0.3750855578370979,Lucknow,Uttar Pradesh,North,PROD040,Humidifier,Home & Lifestyle,Home Essentials,AirPure,Store,11,5086.14,0.05,5,2797.38,254.3072727272727,3356.85,55947.54,53150.16,4831.832727272727,36925.35,16224.81,1474.982727272727,0.3052636153870468,Monday
ORD00135,2024-04-14,2024,Q2,4,April,2024-04,CUS0790,Kritika Mohanty,Small Business,2023-07-05,284,0.7775496235455168,Kolkata,West Bengal,East,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Online,3,1789.6,0.15,15,805.32,268.44,1055.86,5368.8,4563.48,1521.16,3167.58,1395.9,465.3,0.3058849825133451,Sunday
ORD00136,2023-07-06,2023,Q3,7,July,2023-07,CUS0309,Tanveer Vala,Consumer,2021-12-20,563,1.541409993155373,Delhi,Delhi,North,PROD049,Badminton Racket,Sports & Fitness,Sports Accessories,SportMax,Online,3,1798.51,0.05,5,269.78,89.92666666666666,1061.12,5395.53,5125.75,1708.583333333333,3183.36,1942.39,647.4633333333334,0.37894747110179,Thursday
ORD00137,2023-11-26,2023,Q4,11,November,2023-11,CUS0700,Jalsa Nadig,Small Business,2022-02-15,649,1.776865160848734,Mangaluru,Karnataka,South,PROD003,USB-C Hub,Electronics,Computer Accessories,TechCore,Online,7,1728.83,0.1,10,1210.18,172.8828571428571,985.43,12101.81,10891.63,1555.947142857143,6898.01,3993.62,570.5171428571429,0.3666687171708918,Sunday
ORD00138,2023-03-17,2023,Q1,3,March,2023-03,CUS0561,Bahadurjit Borde,Consumer,2021-05-31,655,1.793292265571526,Pune,Maharashtra,West,PROD042,Dumbbell Set,Sports & Fitness,Fitness Equipment,ActiveLife,Online,3,2611.3,0.05,5,391.7,130.5666666666667,1619.01,7833.9,7442.2,2480.733333333333,4857.03,2585.17,861.7233333333334,0.3473663701593615,Friday
